AccountID,CompanyName,Company Revenue in millions,EmployeeHeadCount,CompanyIndustry,CompanySpecialties,CompanyType,Country,City,Timezone
5080,Franciscan Health,3200,18000.0,Hospitals and Health Care,"hospital, physician offices, cardiology, vascular care, cancer treatment, orthopedics, labor and delivery, neurosurgery, healthcare, primary care, neurology, imaging, lab",Nonprofit,United States,Mishawaka,EST
5090,Franciscan St. Francis Health,900,2300.0,Hospitals and Health Care,"health care, hospital, physicians, cardiac care, joint replacement, oncology, maternity, bariatric surgery, imaging, orthopedics",Nonprofit,United States,Indianapolis,EST
5100,Franke Foodservice Systems,400,1000.0,Restaurants,"Organization Solutions, Millwork, Custom Refrigeration, Refrigeration Propane , Commercial Kitchen Design , Rollout Execution, Restaurant Smallwares, Virtual Reality Kitchen Design, Global Manufacturing , Product Prototyping, Custom Fabrication, Restaurant Automation, Restaurant Equipment Fabrication, Restaurant Equipment Fabrication, Convenience Store Equipment, Frozen Food Dispensing, Condiment Dispensing, Restaurant Kitchen Installation, Restaurant Equipment Rollouts, Ice Machine Sanitation Devices",Privately Held,United States,Smyrna,EST
5110,Freeman Company,320,1500.0,Events Services,"Audio Visual Solutions, Experiential Design, Exhibit Fabrication and Management, Exhibitor Services, Digital Services, Creative, Corporate Events, Meeting Planning, Event Specialists, Professional Services, Event Solutions, Event Marketing, Meetings and Events, Creative Agency",Privately Held,United States,Dallas,EST
5120,Fuchs KSA,100,300.0,Oil and Gas,,Privately Held,Saudi Arabia,Dammam,AST
5130,Fuchs Lubricants Co.,500,1400.0,Chemical Manufacturing,"industrial lubricants, greases, cutting fluids, metalworking fluids, coolants, mining, specialty lubricants, automotive, lubricating greases, Services, wind power, forging, Gear lubrication, construction, Cement, Sugar, metal processing, Food and Beverage, Rail, E-mobility",Public Company,United States,Harvey,EST
5140,FuelCell Energy,100,400.0,Renewable Energy Semiconductor Manufacturing,Sustainable energy alternatives,Public Company,United States,Danbury,EST
5150,Fujitsu Network Communications,1100,2000.0,Telecommunications,"Communications Network Solutions, Telecommunications, Network Services",Public Company,United States,Richardson,EST
5160,Fusion BPO Services,200,3000.0,Outsourcing/Offshoring,"Customer Services, Collection Services, Chat Support, Email Support, Back Office",Privately Held,United States,Canton,EST
5170,Fusion CX,500,3000.0,Outsourcing and Offshoring Consulting,"BPM Solutions, CX Management, Artificial Intelligence, Cognitive Automation, Digital Transformation, Social Analytics, Quality Assurance, Business Process Management, Data Annotation Services, Call Center, Business Process Outsourcing, Debt Collection Services, Tech Support, App Support Call Center, ECommerce Support, Industry specific BPO Services, BPO Services",Privately Held,United States,Canton,EST
5180,G3 Enterprises,200,500.0,Food and Beverage Services,"Transportation & Warehousing, Minerals (Sands), DIAM Closure Distributor, Pomace, Twist Caps, harvest hauling, Label printing, 3PL warehouse services (include repack/reselect), oxygen management consultation and technical services, Property Management, Oak, Corks, Glass Distributor",Privately Held,United States,Modesto,EST
5190,GASCO,150,300.0,Oil & Energy,,Public Company,Saudi Arabia,Riyadh,AST
5200,GE Hitachi Nuclear Energy,2900,2200.0,Utilities,,Public Company,United States,Wilmington,EST
5210,GENEWIZ from Azenta Life Sciences,300,1000.0,Biotechnology Research,"Sanger Sequencing, Gene Synthesis, Next Generation Sequencing, DNA Sequencing, Mutation Analysis, SNP Discovery, Sequencing from Bacteria and Phage, Difficult Template Sequencing, Plasmid Preparation, Site-directed Mutagenesis, Fragment Analysis, Molecular Genomics, Regulatory",Public Company,United States,South Plainfield,EST
5220,GKN Fokker,2000,8000.0,Aviation and Aerospace Component Manufacturing,,Privately Held,United States,Irving,EST
5230,GMG,600,1400.0,Retail,"Sports, EverydayGoods, Health, Beauty, Logistics, Education, Properties, Wellbeing",Privately Held,United Arab Emirates,Dubai,GST
5240,"GOJO, Makers of PURELL",900,1500.0,Manufacturing,"Skin Care, Hand Sanitizing, Hand Hygiene, Hand Washing, Surface Disinfection, Surface Sanitation, Surface Cleaning, Infection Prevention, Infection Control, Health, Wellbeing, Skin Health, Dispensing Solutions, Innovative Technology, Formulation, Sustainability, Environmental Sustainability",Privately Held,United States,Akron,EST
5250,"GSPANN Technologies, Inc",320,1500.0,IT Services and IT Consulting,"Enterprise Content Mgmt, Information Mgmt (BI and DW), Web Strategy and Solution, QA Automation, Creative and Design Mgmt, Interactive Marketing solutions, Content Authoring and Migration, 24 X 7 Application Support, Mobile App Development, Omni Channel Strategy",Privately Held,United States,Milpitas,EST
5260,GWC | Official,500,250.0,Transportation/Trucking/Railroad,"GWC Contract Logistics, GWC Hazmat, GWC Forwarding, GWC Projects, GWC Records, GWC Transport, GWC Relocations, GWC Fine Art, GWC Sports, GWC Equestrian, GWC Consulting / Real Estate, GWC Express UPS, GWC Pharma, Logistics, Supply Chain, Warehouses",Public Company,Qatar,Doha,AST
5270,Gainwell Technologies,1300,6500.0,IT Services and IT Consulting,,Privately Held,United States,United States,EST
5280,Gallaudet University,200,1200.0,Higher Education,"Deaf Education, Linguistics, Deaf Studies, Audiology, Signing Ecosystem",Educational Institution,United States,Washington,EST
5290,Gallo Sales Company,500,1500.0,Beverage Manufacturing,"Wine, Spirits, Sales Marketing, Customer Development, Sales, Business to Business Relationship Building",Privately Held,United States,Hayward,EST
5300,Garney Construction,500,1000.0,Construction,"Water & Wastewater Pipelines, Water & Wastewater Treatment Facilities, Pump Stations, Water Storage Tanks, Heavy Civil Construction",Privately Held,United States,North Kansas City,EST
5310,GateHouse Media New England,300,1500.0,Newspaper Publishing,"Digital, Direct Mail, Web Services, Print media",Privately Held,United States,Danvers,EST
5320,Gates Corporation,3200,14000.0,Automation Machinery Manufacturing,"Automotive aftermarket belts and hoses, Hydraulic assemblies, Industrial hose systems, Synchronous belt drives, V-belts",Public Company,United States,Denver,EST
5330,Gatronova Group,150,400.0,Textile Manufacturing,"Preforms, Resin, Flex, Bottles, Caps, BOPET Films, Polyester Yarn, Mobility, PET Sheets",Privately Held,Pakistan,Karachi,PKT
5340,Generac Power Systems,3200,6200.0,"Appliances, Electrical, and Electronics Manufacturing","Power Generation, Generators, Engines, Pressure Washers, Industrial Solutions, Energy Storage Solutions, Back up Power, Mobile Products, Inverters, Portable Power, Power Tools",Public Company,United States,Waukesha,EST
5350,General Dynamics Land Systems,8300,12500.0,Defense & Space,"Military systems, military innovations, armored vehicles, military vehicles, army vehicles, 3d printing, weapon systems, electronic architecture",Public Company,United States,Sterling Heights,EST
5360,General Dynamics NASSCO,2100,3000.0,Shipbuilding,"Navy Shipbuilding, Commercial Shipbuilding, Navy Ship Repair",Public Company,United States,San Diego,EST
5370,Genesis Rehab Services,900,22000.0,Hospitals and Health Care,"Physical Therapy, Occupational Therapy, Speech Therapy, Respiratory Therapy, Health and Wellness",Public Company,United States,Kennett Square,EST
5380,Genesis10,200,1000.0,IT Services and IT Consulting,"Careers, Consulting, Direct Hire, Domestic Outsourcing, ERP Solutions, Instructional Design, IT Services, Permanent Placement, Professional Staffing, Recruitment, Software Development Training, Staffing, Talent Creation through Training, Talent Solutions, Workforce Management, IT Staffing",Privately Held,United States,New York,EST
5390,Gentherm,1000,10000.0,Motor Vehicle Manufacturing,"Heated/Cooled/Ventilated Seats (automotive), Heated Steering Wheels, Heated/Cooled Cupholders, Thermal Storage (bin), Cables, Fans/Blowers, Thermal Comfort Products Non-Automotive Applications, Medical, Electronic Components",Public Company,United States,Northville,EST
5400,George Washington High School,33.3,200.0,Primary and Secondary Education,,Educational Institution,United States,San Francisco,EST
5410,Georgia Pacific,20000,35000.0,Paper and Forest Product Manufacturing,,Privately Held,United States,Atlanta,EST
5420,Gerber,1000,4000.0,Retail,"Infant Nutrition, Toddler Nutrition, Nutrition, Consumer Goods",Public Company,United States,Arlington,EST
5430,Gerdau North America,4300,14000.0,Mining,,Privately Held,United States,Tampa,EST
5440,Gestamp North America,2000,10000.0,Motor Vehicle Manufacturing,"World Class Manufacturer of Metal Products, High Strength Steels Stamping, Cold and Hot Metal Stamping, Welding and Assembly, Laser Welded Blanks, Finishing and Tooling, Automotive",Public Company,United States,Troy,EST
5450,Gexpro,2500,2300.0,"Appliances, Electrical, and Electronics Manufacturing","Electrical, supplies, Supply, Chain, Hardware, Wire, Conduit, Lighting, Lamps, Distribution, Fasteners, Lean, Energy Storage",Public Company,United States,Shelton,EST
5460,Giordano Middle East,500,1200.0,Retail Apparel and Fashion,Fashion,Privately Held,United Arab Emirates,Dubai,GST
5470,Glanbia Performance Nutrition (GPN),3500,2200.0,Food and Beverage Services,"Consumer Goods, Sports Nutrition, Brand Management, R&D & Innnovation, Food, Beverage, Health, Wellness, Sales, Marketing, CPG, Dairy, Natural, Organic, Bars, Supplements, Nutrition, Sports, Manufacturing, ESG, D&I, Lifestyle, Weight Management, Energy, Performance Nutrition",Public Company,United States,Kilkenny,EST
5480,Glazier Foods Company,300,1000.0,Food and Beverage Services,"Food Distribution and Outstanding Customer Service, Services and Solutions to Increase Profitability for the Food Service Operator",Privately Held,United States,Houston,EST
5490,Global Industrial Company,2300,3000.0,Wholesale,"Material Handling, Packaging/Supplies, Storage & Shelving, Furniture/Office, Foodservice/Appliances, Janitorial, Motors/Power Transmission, Packaging & Supplies/ Tools & Instruments, HVAC/R & Fans / Electrical, Plumbing Supplies/ Pneumatics/Hydraulics, Safety/Medical, Facilities Maintenance, Industrial Supplies, MRO, Lighting",Public Company,United States,Port Washington,EST
5500,Goldcorp,3200,7000.0,Mining,Gold Mining,Public Company,United States,Greenwood Village,EST
5510,"Gomez, Inc.",150,400.0,"Technology, Information and Internet","Web Application Performance Management, Web Performance Monitoring, Web Load Testing, Cross-Browser Testing, Quality of Experience.  Customer Experience Management. SaaS.",Privately Held,United States,Waltham,EST
5520,Gordon Food Service,14000,19000.0,Food & Beverages,"foodservice, restaurant supply, food and beverage distribution, retail stores, fundraising",Privately Held,United States,Grand Rapids,EST
5530,Gorilla Group,150,400.0,"Technology, Information and Internet","Ecommerce & Digital Strategy, Front-end & Back-end Website Development, Content Strategy, Digital Marketing, Experience Driven Commerce, Managed Services, Change Management, User Experience, Experience Design, Omnichannel Commerce",Public Company,United States,Chicago,EST
5540,Grace Community Church School,15.9,100.0,Religious Institutions,,Educational,United States,Tyler,CST
5550,Graco,1900,3600.0,Machinery,"Contractor equipment, lubrication equipment, finishing equipment, protective coating equipment, process equipment, sealant and adhesive equipment",Public Company,United States,Minneapolis,EST
5560,GrafTech International Ltd.,1500,3000.0,Manufacturing,"Graphite Electrodes, Needle Coke",Public Company,United States,Brooklyn Heights,EST
5570,Grand Teton Lodge Company,50,200.0,Hospitality,"lodging, hospitality, guest service, national park concessionaire",Public Company,United States,Moran,MST
5580,"Graphic Packaging International, LLC",6000,19000.0,Packaging and Containers Manufacturing,"folding cartons, paperboard, packaging, packaging machinery, package design, recycled paperboard, foodservice, hot cups, cold cups, beverage packaging systems, innovation, sustainability, microwave",Public Company,United States,Atlanta,EST
5590,Graybar,7700,8900.0,Wholesale,Distributor of Electrical and Communication Products and Services,Privately Held,United States,St. Louis,EST
5600,Great Lakes Cheese,3200,3000.0,Food and Beverage Manufacturing,,Privately Held,United States,Hiram,EST
5610,Greenheck,1100,3200.0,Industrial Machinery Manufacturing,"Fans & Ventilators, Centrifugal & Vane Axial Fans, Energy Recovery Ventilators, Packaged Ventilation Systems, Make-up Air Units, Lab Exhaust Systems, Coils, Dampers, Louvers, Indoor Air Handlers, Tempered Air Products, Dedicated Outdoor Air Systems (DOAS), Fume Exhaust Systems, High Volume Low Speed (HVLS) Fans, Grilles, Registers and Diffusers (GRD)",Privately Held,United States,Schofield,EST
5620,GreyOrange,200,1000.0,Computer Software,,Privately Held,United States,Roswell,EST
5630,Grupo LAFISE,600,1900.0,Financial Services,"Banca, Seguros, Puestos de Bolsa, Banca de Inversión, Logística y Almacenaje, Servicios Fiduciarios",Privately Held,United States,Miami,EST
